"","is_claimed","review_count","rating","restaurant_category","pickup","delivery","reservation","price","State","messaging","Open_Breakfast","Open_Lunch","Open_Dinner","Open_Late"
"707",FALSE,5,"low","latin",0,0,0,"NA","TX",0,0,0,0,0
"708",TRUE,66,"low","latin",0,0,0,"NA","TX",1,1,1,1,0
"709",TRUE,6,"low","asian",0,0,0,"NA","TX",1,0,1,1,1
"710",TRUE,81,"low","european",0,0,0,"Low","TX",0,1,1,1,0
"711",TRUE,61,"low","american",0,0,0,"NA","TX",1,1,1,1,0
"712",TRUE,47,"low","asian",1,1,0,"NA","TX",0,0,1,1,1
"713",TRUE,8,"low","american",1,1,0,"NA","TX",1,0,1,1,0
"714",FALSE,1,"low","latin",1,1,0,"NA","TX",0,0,1,1,0
"715",TRUE,176,"high","american",1,1,0,"NA","TX",0,0,1,1,0
"716",FALSE,15,"high","breakfast",0,0,0,"NA","TX",0,1,0,0,0
"717",TRUE,453,"low","latin",1,1,0,"Medium","TX",1,0,1,1,0
"718",TRUE,16,"high","american",0,1,0,"Medium","TX",0,1,1,0,0
"719",TRUE,189,"low","european",0,1,0,"Medium","TX",0,0,1,1,0
"720",TRUE,8,"high","breakfast",0,1,0,"NA","TX",0,0,0,0,0
"721",TRUE,6,"high","american",1,1,0,"Medium","TX",1,1,1,0,0
"722",FALSE,1,"high","american",0,0,0,"NA","TX",0,1,1,0,0
"723",TRUE,53,"high","american",1,1,0,"Low","TX",0,1,1,1,0
"724",TRUE,650,"high","american",1,1,0,"Medium","TX",0,0,0,1,1
"725",TRUE,379,"high","asian",1,1,0,"Medium","TX",0,0,1,1,0
"726",TRUE,189,"high","asian",0,1,0,"Medium","TX",0,0,1,0,0
"727",TRUE,181,"high","latin",0,0,0,"Medium","TX",1,0,0,1,0
"728",TRUE,155,"high","asian",0,1,0,"High","TX",0,0,1,1,0
"729",TRUE,299,"high","asian",1,1,0,"Medium","TX",1,0,1,1,0
"730",TRUE,14,"high","european",0,0,0,"NA","TX",1,0,0,0,0
"731",TRUE,18,"low","american",0,1,0,"Medium","TX",1,0,0,1,1
"732",TRUE,532,"low","mideastern",1,1,0,"Medium","TX",0,0,0,1,1
"733",TRUE,84,"low","american",1,1,0,"Low","TX",0,1,1,1,0
"734",TRUE,226,"low","asian",1,0,0,"Medium","TX",0,0,1,0,0
"735",FALSE,1,"high","european",0,1,0,"NA","TX",0,0,0,0,0
"736",TRUE,170,"low","asian",1,1,0,"Medium","TX",0,0,1,1,0
"737",TRUE,125,"low","latin",1,1,0,"Low","TX",0,1,1,1,0
"738",TRUE,165,"low","asian",1,1,0,"Medium","TX",1,0,0,0,0
"739",TRUE,233,"low","asian",1,1,0,"Medium","TX",0,0,1,1,0
"740",TRUE,8,"high","european",0,0,0,"NA","TX",1,0,0,1,0
"741",TRUE,386,"low","asian",0,1,0,"Medium","TX",0,1,1,1,1
"742",TRUE,136,"low","asian",1,1,0,"Medium","TX",0,0,1,0,0
"743",TRUE,250,"low","asian",1,1,0,"Low","TX",0,0,1,1,0
"744",TRUE,595,"high","latin",0,0,0,"Low","TX",0,1,1,1,0
"745",TRUE,256,"high","asian",1,1,0,"Medium","TX",0,0,0,0,0
"746",TRUE,203,"high","european",1,1,0,"Medium","TX",0,0,1,1,0
"747",TRUE,42,"low","american",1,1,0,"Low","TX",1,1,1,1,1
"748",TRUE,18,"low","american",1,1,0,"Low","TX",0,1,1,1,1
"749",TRUE,45,"high","american",1,1,0,"NA","TX",1,1,1,1,1
"750",TRUE,126,"low","european",1,1,0,"Medium","TX",1,0,1,1,0
"751",TRUE,23,"high","american",0,1,0,"Medium","TX",1,0,1,1,0
"752",TRUE,14,"high","american",0,0,0,"NA","TX",0,0,1,1,0
"753",FALSE,1,"high","american",0,0,0,"NA","TX",0,0,0,0,0
"754",TRUE,116,"high","american",0,0,0,"Medium","TX",1,0,1,1,0
"755",TRUE,34,"high","american",1,1,0,"NA","TX",1,1,1,0,0
"756",TRUE,15,"high","other",0,1,0,"NA","TX",0,0,1,1,0
"757",TRUE,235,"low","latin",0,1,0,"Medium","TX",0,0,1,1,0
"758",TRUE,13,"high","american",1,1,0,"NA","TX",0,1,1,1,1
"759",TRUE,41,"low","latin",0,1,0,"Low","TX",0,1,0,1,1
"760",FALSE,18,"high","desserts",0,0,0,"Low","TX",0,1,1,0,0
"761",TRUE,52,"low","asian",0,1,0,"Low","TX",0,0,1,1,1
"762",TRUE,39,"high","american",0,0,0,"Low","TX",1,1,1,1,0
"763",TRUE,6,"high","american",0,0,0,"Medium","TX",0,1,0,1,1
"764",TRUE,37,"low","american",1,1,0,"Low","TX",0,1,1,1,1
"765",TRUE,55,"low","asian",1,1,0,"Low","TX",0,1,1,1,1
"766",TRUE,83,"high","american",0,0,0,"Medium","TX",0,1,1,1,0
"767",TRUE,355,"high","american",0,1,0,"Medium","TX",1,0,1,1,0
"768",TRUE,64,"high","american",1,1,0,"Medium","TX",0,0,1,1,0
"769",TRUE,28,"low","american",0,0,0,"NA","TX",0,0,0,0,0
"770",TRUE,53,"high","asian",0,0,0,"NA","TX",0,0,0,1,1
"771",TRUE,194,"low","american",0,0,0,"Medium","TX",0,0,0,1,1
"772",TRUE,501,"high","american",1,1,0,"Medium","TX",0,0,1,1,0
"773",TRUE,186,"high","european",1,1,0,"Medium","TX",0,0,1,1,1
"774",TRUE,142,"low","european",1,1,0,"High","TX",1,0,1,1,1
"775",TRUE,245,"low","american",1,1,0,"Medium","TX",0,0,1,1,1
"776",TRUE,195,"low","asian",0,0,0,"NA","TX",0,0,1,1,1
"777",TRUE,29,"high","european",1,1,0,"Medium","TX",0,0,0,1,1
"778",TRUE,140,"low","american",1,1,0,"Medium","TX",0,0,1,1,1
"779",TRUE,219,"low","latin",1,1,0,"Medium","TX",0,0,1,1,0
"780",TRUE,92,"low","american",1,1,0,"Medium","TX",1,0,1,1,0
"781",TRUE,92,"low","asian",1,1,0,"Low","TX",1,0,1,1,0
"782",TRUE,573,"low","latin",1,0,0,"Medium","TX",0,0,0,1,1
"783",TRUE,5,"low","american",1,1,0,"NA","TX",0,1,1,1,0
"784",TRUE,17,"low","american",0,0,0,"NA","TX",1,0,0,1,1
"785",TRUE,94,"high","european",1,1,0,"Medium","TX",0,0,1,1,0
"786",FALSE,1,"high","american",0,0,0,"NA","TX",0,0,0,0,0
"787",TRUE,60,"low","american",0,1,0,"Low","TX",0,1,1,1,0
"788",TRUE,4,"low","american",0,1,0,"Low","TX",0,1,1,1,0
"789",TRUE,57,"high","american",0,0,0,"Medium","TX",0,0,0,1,1
"790",TRUE,1023,"high","european",1,1,0,"Medium","TX",1,0,1,1,1
"791",TRUE,982,"high","european",0,1,0,"Medium","TX",0,0,1,1,1
"792",TRUE,1076,"high","american",1,1,0,"High","TX",0,0,1,1,1
"793",TRUE,65,"high","european",1,1,0,"Medium","TX",1,1,1,1,1
"794",TRUE,1903,"high","latin",0,1,0,"Medium","TX",0,0,1,1,1
"795",TRUE,21,"high","american",0,0,0,"Medium","TX",0,0,1,1,1
"796",TRUE,308,"low","asian",0,1,0,"High","TX",0,0,0,1,1
"797",TRUE,146,"low","american",0,0,0,"Medium","TX",0,0,0,1,1
"798",TRUE,355,"low","european",0,1,0,"High","TX",0,0,1,1,1
"799",TRUE,607,"high","american",1,1,0,"Medium","TX",0,0,1,1,0
"800",TRUE,211,"high","european",0,0,0,"Medium","TX",0,1,1,1,1
"801",TRUE,293,"low","european",0,1,0,"Medium","TX",0,0,1,1,1
"802",TRUE,9,"high","asian",0,0,0,"NA","TX",1,0,1,0,0
"803",TRUE,23,"high","american",1,1,0,"Medium","TX",1,0,1,1,0
"804",TRUE,25,"low","asian",0,1,0,"NA","TX",1,1,0,0,0
"805",TRUE,459,"high","american",1,1,0,"Medium","TX",0,0,1,1,0
"806",TRUE,381,"low","latin",0,1,0,"Medium","TX",0,0,1,1,0
"807",TRUE,26,"high","american",1,1,0,"NA","TX",1,1,1,0,0
"808",TRUE,417,"low","american",1,1,0,"High","TX",0,0,1,1,1
"809",TRUE,32,"low","american",0,1,0,"Medium","TX",0,0,0,1,1
"810",TRUE,640,"high","american",0,0,0,"High","TX",0,0,1,1,0
"811",TRUE,912,"high","american",0,0,0,"Medium","TX",0,0,1,1,0
"812",TRUE,49,"low","european",1,1,0,"Medium","TX",1,0,1,1,1
"813",TRUE,453,"low","american",1,1,0,"Medium","TX",0,0,1,1,1
"814",TRUE,410,"high","american",0,0,0,"High","TX",0,0,1,1,1
"815",FALSE,173,"high","latin",0,0,0,"NA","TX",0,0,1,0,0
"816",TRUE,174,"high","american",0,0,0,"Medium","TX",0,1,1,1,0
"817",TRUE,31,"high","american",1,1,0,"Medium","TX",1,0,1,1,0
"818",TRUE,451,"high","american",1,1,0,"Medium","TX",0,0,0,1,1
"819",TRUE,479,"high","other",0,1,0,"Medium","TX",1,0,1,1,0
"820",TRUE,395,"low","american",1,1,0,"High","TX",0,0,1,1,0
"821",TRUE,354,"high","asian",1,0,0,"Medium","TX",0,0,1,0,0
"822",TRUE,169,"low","asian",1,1,0,"Medium","TX",1,0,1,0,0
"823",TRUE,437,"high","american",0,0,0,"High","TX",0,0,0,1,0
"824",TRUE,169,"low","american",0,1,0,"Medium","TX",0,0,1,1,1
"825",TRUE,2,"low","american",1,1,0,"NA","TX",0,0,0,0,0
"826",TRUE,129,"low","american",1,1,0,"Medium","TX",1,0,0,1,1
"827",TRUE,253,"high","latin",1,1,0,"Medium","TX",0,0,1,1,0
"828",TRUE,157,"low","american",0,1,0,"Medium","TX",0,0,1,1,0
"829",TRUE,153,"low","american",0,1,0,"Medium","TX",0,0,1,1,0
"830",TRUE,217,"low","asian",1,1,0,"Medium","TX",0,0,1,1,0
"831",TRUE,50,"low","american",0,1,0,"Low","TX",0,1,1,1,1
"832",TRUE,234,"high","desserts",1,1,0,"Low","TX",0,1,1,1,0
"833",TRUE,77,"high","american",1,1,0,"Low","TX",0,1,1,1,0
"834",TRUE,57,"low","asian",1,1,0,"Low","TX",0,1,1,1,0
"835",TRUE,100,"low","american",1,1,0,"Low","TX",0,1,1,1,0
"836",TRUE,143,"low","latin",1,1,0,"Low","TX",0,1,1,1,1
"837",TRUE,43,"low","american",0,1,0,"Low","TX",1,1,0,1,1
"838",TRUE,28,"low","american",1,1,0,"Low","TX",1,1,1,1,1
"839",TRUE,10,"low","asian",0,0,0,"NA","TX",0,0,1,1,0
"840",TRUE,226,"low","european",0,0,0,"Medium","TX",0,0,1,1,1
"841",TRUE,161,"low","asian",1,1,0,"Low","TX",0,0,1,1,0
"842",TRUE,29,"low","asian",1,1,0,"NA","TX",1,0,1,1,1
"843",TRUE,33,"low","american",1,1,0,"Medium","TX",0,1,1,1,0
"844",TRUE,225,"low","american",1,1,0,"Medium","TX",0,0,1,1,1
"845",TRUE,61,"high","american",1,0,0,"Low","TX",0,1,1,1,0
"846",FALSE,2,"high","other",0,0,0,"NA","TX",0,0,0,0,0
"847",TRUE,31,"low","asian",0,1,0,"Low","TX",0,0,0,0,0
"848",TRUE,7,"high","american",0,1,0,"NA","TX",1,0,1,1,0
"849",FALSE,2,"low","breakfast",0,0,0,"NA","TX",0,0,0,0,0
"850",TRUE,9,"low","american",0,0,0,"NA","TX",1,1,1,1,0
"851",TRUE,24,"low","american",0,0,0,"Low","TX",0,0,1,1,0
"852",TRUE,15,"low","european",1,1,0,"Low","TX",0,1,1,1,0
"853",FALSE,36,"low","american",0,0,0,"Medium","TX",0,0,0,0,0
"854",TRUE,91,"low","american",0,1,0,"Medium","TX",1,1,0,1,1
"855",FALSE,2,"low","american",0,0,0,"NA","TX",0,0,1,1,0
"856",FALSE,7,"low","european",1,1,0,"NA","TX",0,0,0,0,0
"857",TRUE,14,"low","american",0,1,0,"Low","TX",1,0,1,1,0
"858",TRUE,10,"low","asian",0,1,0,"Low","TX",0,0,1,1,0
"859",TRUE,2,"low","american",1,1,0,"NA","TX",0,0,1,1,0
"860",FALSE,7,"low","latin",0,0,0,"NA","TX",0,0,0,0,0
"861",TRUE,13,"low","desserts",1,1,0,"Low","TX",1,1,1,1,0
"862",TRUE,1,"low","american",1,1,0,"NA","TX",0,0,0,0,0
"863",TRUE,1,"high","american",1,1,0,"NA","TX",1,0,1,1,0
"864",TRUE,1,"low","american",1,1,0,"NA","TX",1,1,1,1,0
"865",FALSE,17,"low","american",0,0,0,"Low","TX",0,1,0,1,1
"866",TRUE,1,"high","american",0,1,0,"NA","TX",0,0,1,1,0
"867",TRUE,430,"low","european",1,1,0,"Medium","TX",0,0,1,1,0
"868",TRUE,99,"high","american",1,1,0,"Low","TX",0,1,1,1,1
"869",TRUE,78,"high","american",0,1,0,"Low","TX",1,1,1,1,1
"870",TRUE,2,"low","american",0,1,0,"NA","TX",0,0,1,1,1
"871",TRUE,216,"low","asian",1,1,0,"Medium","TX",0,0,1,0,0
"872",FALSE,2,"low","asian",0,1,0,"NA","TX",0,0,1,0,0
"873",TRUE,10,"low","american",1,1,0,"Low","TX",0,1,1,1,1
"874",TRUE,161,"low","latin",1,1,0,"Medium","TX",0,0,1,1,1
"875",TRUE,9,"high","asian",1,1,0,"NA","TX",1,0,1,0,0
"876",TRUE,100,"low","american",0,1,0,"Low","TX",0,1,0,1,1
"877",FALSE,1,"low","other",0,0,0,"Medium","TX",0,0,0,0,0
"878",TRUE,3,"high","breakfast",0,1,0,"NA","TX",0,1,1,0,0
"879",TRUE,358,"high","mideastern",1,0,0,"Medium","TX",0,0,1,1,1
"880",TRUE,127,"low","american",1,1,0,"Medium","TX",1,0,0,1,1
"881",FALSE,18,"high","other",0,0,0,"NA","TX",0,0,0,1,0
"882",TRUE,718,"low","asian",1,1,0,"Medium","TX",0,0,0,1,1
"883",FALSE,45,"low","american",0,0,0,"NA","TX",0,0,0,1,1
"884",TRUE,438,"low","asian",1,1,0,"Medium","TX",0,0,1,1,1
"885",TRUE,136,"low","european",0,1,0,"Medium","TX",0,0,0,1,1
"886",TRUE,424,"low","latin",0,1,0,"Medium","TX",1,0,1,1,1
"887",TRUE,319,"low","american",1,1,0,"Medium","TX",0,0,0,1,1
"888",TRUE,487,"low","american",0,1,0,"Medium","TX",0,1,1,1,0
"889",TRUE,211,"low","breakfast",0,0,0,"Medium","TX",1,0,0,1,0
"890",TRUE,121,"low","american",1,1,0,"Medium","TX",1,0,1,1,0
"891",TRUE,131,"high","breakfast",0,0,0,"Medium","TX",0,0,1,1,1
"892",TRUE,436,"low","american",0,1,0,"Medium","TX",0,0,0,1,1
"893",TRUE,109,"low","latin",1,1,0,"Low","TX",0,1,1,1,1
"894",TRUE,97,"low","american",1,1,0,"Low","TX",0,1,1,1,0
"895",TRUE,62,"low","american",0,1,0,"Low","TX",0,1,1,1,0
"896",TRUE,247,"high","asian",1,1,0,"Medium","NV",1,0,1,1,0
"897",TRUE,12,"high","breakfast",1,1,0,"NA","NV",1,1,1,0,0
"898",FALSE,33,"low","latin",0,1,0,"NA","NV",0,1,0,1,1
"899",TRUE,284,"high","american",1,1,0,"Medium","NV",1,1,1,0,0
"900",TRUE,537,"high","american",1,1,0,"Medium","NV",1,0,1,1,0
"901",TRUE,599,"high","european",1,1,0,"Medium","NV",0,1,1,1,0
"902",TRUE,2319,"high","asian",1,1,0,"Medium","NV",0,0,0,1,1
"903",TRUE,660,"high","american",1,1,0,"Medium","NV",0,1,1,0,0
"904",TRUE,132,"high","desserts",0,1,0,"Medium","NV",1,1,1,0,0
"905",TRUE,892,"high","asian",1,1,0,"Medium","NV",0,0,1,1,1
"906",TRUE,325,"high","european",0,1,0,"Medium","NV",0,0,1,1,1
"907",TRUE,277,"low","asian",1,1,0,"Low","NV",0,0,1,1,0
"908",TRUE,451,"high","asian",1,0,0,"Medium","NV",0,0,1,1,1
"909",TRUE,54,"low","american",1,1,0,"Low","NV",1,1,1,1,0
"910",TRUE,238,"low","american",1,1,0,"Low","NV",0,0,1,1,1
"911",TRUE,119,"low","american",1,1,0,"Low","NV",0,1,1,1,1
"912",TRUE,70,"low","american",1,1,0,"Low","NV",0,1,0,1,1
"913",FALSE,1,"high","american",0,0,0,"NA","NV",0,0,0,0,0
"914",TRUE,1100,"high","breakfast",1,1,0,"Medium","NV",0,1,1,0,0
"915",TRUE,427,"high","asian",1,1,0,"Medium","NV",0,0,1,0,0
"916",TRUE,1510,"high","latin",1,1,0,"Medium","NV",0,1,1,0,0
"917",TRUE,794,"high","latin",0,1,0,"Medium","NV",1,0,1,1,0
"918",TRUE,414,"high","breakfast",0,1,0,"Medium","NV",0,1,1,0,0
"919",TRUE,155,"high","european",0,0,0,"High","NV",1,0,0,1,0
"920",TRUE,815,"low","latin",1,1,0,"Medium","NV",0,1,1,1,1
"921",TRUE,213,"high","desserts",0,1,0,"Medium","NV",1,1,1,0,0
"922",TRUE,132,"high","american",1,1,0,"Medium","NV",1,1,1,0,0
"923",FALSE,1,"high","american",0,0,0,"NA","NV",0,1,1,0,0
"924",TRUE,89,"low","american",1,1,0,"Medium","NV",0,1,1,1,1
"925",FALSE,7,"high","breakfast",0,0,0,"Low","NV",0,0,0,0,0
"926",TRUE,245,"low","latin",1,1,0,"Low","NV",0,1,1,1,0
"927",TRUE,86,"low","american",0,1,0,"Medium","NV",0,1,0,1,1
"928",TRUE,82,"low","american",0,1,0,"Medium","NV",0,1,0,1,1
"929",TRUE,40,"low","american",0,1,0,"Medium","NV",0,1,1,1,1
"930",TRUE,34,"high","american",0,0,0,"Low","NV",1,1,0,1,1
"931",TRUE,231,"low","european",0,1,0,"Low","NV",0,1,1,1,0
"932",TRUE,14,"low","american",0,0,0,"NA","NV",0,1,0,1,1
"933",TRUE,431,"low","european",1,1,0,"Medium","NV",0,1,0,1,1
"934",TRUE,91,"low","american",0,1,0,"Medium","NV",1,1,0,1,1
"935",TRUE,154,"low","breakfast",0,1,0,"Low","NV",0,1,0,1,1
"936",TRUE,190,"low","american",0,1,0,"Low","NV",0,1,1,1,1
"937",FALSE,2,"low","american",0,0,0,"NA","NV",0,1,0,1,1
"938",TRUE,135,"low","american",0,0,0,"Medium","NV",0,1,0,1,1
"939",TRUE,477,"high","latin",0,1,0,"Medium","NV",1,1,0,1,1
"940",TRUE,179,"high","american",1,1,0,"Medium","NV",1,0,1,1,0
"941",TRUE,99,"high","asian",0,0,0,"Medium","NV",1,0,1,0,0
"942",TRUE,597,"high","european",1,1,0,"Medium","NV",0,1,1,0,0
"943",TRUE,377,"high","european",1,1,0,"Medium","NV",1,0,1,1,0
"944",TRUE,23,"high","latin",0,1,0,"NA","NV",0,1,1,1,0
"945",TRUE,113,"high","asian",1,1,0,"Medium","NV",1,0,1,1,0
"946",TRUE,198,"high","asian",0,1,0,"Low","NV",1,0,1,1,0
"947",TRUE,10,"high","asian",0,0,0,"NA","NV",1,0,1,1,1
"948",TRUE,270,"high","mideastern",1,1,0,"Low","NV",0,0,1,1,0
"949",TRUE,1022,"high","asian",0,1,0,"Medium","NV",0,0,1,1,1
"950",TRUE,131,"high","european",1,1,0,"Medium","NV",0,1,1,1,0
"951",TRUE,641,"low","asian",1,0,0,"Medium","NV",0,0,1,1,0
"952",TRUE,17,"high","european",1,1,0,"NA","NV",1,0,0,1,0
"953",TRUE,1311,"high","other",1,1,0,"Medium","NV",1,0,1,1,0
"954",TRUE,76,"high","european",1,1,0,"NA","NV",1,0,1,1,0
"955",TRUE,71,"low","asian",1,1,0,"Medium","NV",1,1,0,1,1
"956",TRUE,47,"high","american",1,1,0,"NA","NV",0,1,1,1,0
"957",TRUE,34,"high","other",0,1,0,"Medium","NV",1,0,0,0,0
"958",TRUE,340,"high","american",1,1,0,"Medium","NV",1,1,1,1,0
"959",TRUE,42,"low","american",1,1,0,"Medium","NV",1,1,1,1,0
"960",FALSE,683,"high","breakfast",0,1,0,"Medium","NV",0,1,1,0,0
"961",TRUE,222,"high","american",0,1,0,"Medium","NV",0,1,0,1,1
"962",TRUE,228,"high","desserts",1,1,0,"Medium","NV",1,0,0,1,0
"963",TRUE,46,"low","american",1,1,0,"Low","NV",0,1,1,1,1
"964",TRUE,42,"low","american",1,1,0,"Low","NV",0,1,0,1,1
"965",TRUE,215,"low","european",1,1,0,"Medium","NV",0,1,0,1,1
"966",TRUE,156,"high","american",1,1,0,"Low","NV",0,1,1,1,0
"967",TRUE,100,"low","latin",0,1,0,"Low","NV",0,1,0,0,0
"968",TRUE,72,"low","american",0,0,0,"Low","NV",0,1,0,1,1
"969",TRUE,60,"low","american",1,1,0,"NA","NV",0,1,0,1,1
"970",TRUE,42,"low","latin",1,1,0,"NA","NV",1,1,0,1,1
"971",TRUE,30,"low","latin",0,1,0,"NA","NV",0,1,1,1,1
"972",TRUE,45,"high","asian",0,0,1,"Medium","NV",0,0,1,1,0
"973",TRUE,9,"high","american",0,0,0,"NA","NV",0,0,1,1,0
"974",TRUE,288,"low","american",0,1,0,"Medium","NV",0,1,0,1,1
"975",TRUE,637,"high","asian",0,1,0,"Low","NV",0,0,1,1,0
"976",TRUE,400,"high","american",1,1,0,"Low","NV",0,1,1,1,0
"977",TRUE,17,"high","american",0,0,0,"NA","NV",0,1,0,1,1
"978",TRUE,267,"low","american",1,1,0,"Low","NV",0,1,0,1,1
"979",TRUE,138,"high","european",1,1,1,"Medium","NV",1,1,1,1,1
"980",TRUE,1,"high","asian",1,1,0,"NA","NV",0,1,1,0,0
"981",TRUE,351,"low","american",1,1,0,"Medium","NV",0,1,1,1,0
"982",TRUE,3,"low","european",0,0,0,"NA","NV",0,0,0,1,1
"983",TRUE,81,"low","american",0,1,0,"Medium","NV",0,1,0,1,1
"984",TRUE,36,"low","american",1,1,0,"Low","NV",1,1,1,1,0
"985",TRUE,1,"high","american",0,0,0,"NA","NV",0,1,0,1,1
"986",TRUE,51,"high","asian",1,1,0,"Medium","NV",1,0,1,1,0
"987",FALSE,145,"high","asian",1,1,0,"Medium","NV",0,0,1,1,0
"988",TRUE,746,"high","european",1,1,0,"Medium","NV",0,0,1,1,0
"989",TRUE,31,"high","american",0,0,0,"Low","NV",1,1,1,0,0
"990",TRUE,1,"high","american",1,1,0,"NA","NV",1,0,1,1,0
"991",FALSE,19,"low","latin",1,1,0,"NA","NV",0,1,1,1,1
"992",TRUE,90,"low","american",1,1,0,"Low","NV",0,1,1,1,1
"993",TRUE,17,"high","hawaiian",1,1,0,"NA","NV",0,1,1,0,0
"994",TRUE,2916,"high","american",1,1,0,"Medium","NV",1,0,1,1,0
"995",TRUE,14,"high","desserts",0,0,0,"NA","NV",1,0,0,0,0
"996",TRUE,2515,"high","american",1,1,0,"Medium","NV",0,0,0,1,1
"997",TRUE,209,"high","european",0,0,0,"Medium","NV",1,0,0,1,0
"998",TRUE,584,"low","american",0,1,0,"Medium","NV",0,1,1,1,0
"999",TRUE,1797,"high","american",1,1,0,"Medium","NV",0,0,0,1,1
"1000",FALSE,35,"high","latin",0,0,0,"NA","NV",0,1,0,1,1
"1001",TRUE,1475,"high","latin",0,1,0,"High","NV",0,0,1,0,0
"1002",TRUE,926,"low","other",1,1,0,"Medium","NV",0,0,1,1,1
"1003",TRUE,290,"low","asian",1,1,0,"Medium","NV",0,0,1,1,1
"1004",TRUE,1765,"high","european",1,1,0,"Medium","NV",0,0,1,1,0
"1005",FALSE,59,"low","latin",0,0,0,"NA","NV",0,1,0,1,1
"1006",TRUE,41,"low","american",1,1,0,"Low","NV",1,0,1,1,0
"1007",TRUE,24,"high","american",0,1,0,"NA","NV",0,0,1,1,1
"1008",TRUE,684,"high","american",0,0,0,"High","NV",0,0,0,1,1
"1009",TRUE,535,"high","european",1,1,0,"Medium","NV",0,0,0,1,1
"1010",TRUE,504,"low","american",1,1,0,"Medium","NV",0,0,1,1,1
"1011",TRUE,81,"high","american",0,1,0,"Medium","NV",0,0,1,0,0
"1012",TRUE,50,"high","american",1,1,0,"NA","NV",0,0,0,1,0
"1013",TRUE,29,"low","american",1,1,0,"Medium","NV",1,1,1,1,0
"1014",TRUE,523,"low","european",1,1,0,"Medium","NV",0,0,0,0,0
"1015",TRUE,1297,"low","american",0,1,0,"Medium","NV",0,0,0,0,0
"1016",TRUE,85,"high","desserts",1,1,0,"Medium","NV",0,0,1,1,0
"1017",FALSE,3,"high","breakfast",0,0,0,"NA","NV",0,1,1,0,0
"1018",TRUE,40,"low","asian",1,1,0,"Low","NV",0,0,1,1,0
"1019",TRUE,55,"low","latin",0,1,0,"Low","NV",0,1,0,1,1
"1020",TRUE,90,"high","american",0,0,0,"Medium","NV",0,0,1,1,0
"1021",TRUE,10,"low","american",0,1,0,"NA","NV",0,0,0,0,0
"1022",TRUE,17,"low","american",0,1,0,"Medium","NV",0,1,1,1,1
"1023",TRUE,116,"low","american",1,1,0,"Low","NV",1,1,1,1,0
"1024",TRUE,2,"low","american",0,0,0,"NA","NV",0,0,0,0,0
"1025",TRUE,636,"high","european",0,1,0,"Medium","NV",0,0,1,0,0
"1026",TRUE,2,"high","american",0,0,0,"NA","NV",0,1,0,1,1
"1027",TRUE,88,"low","american",0,0,0,"Medium","NV",0,1,1,0,0
"1028",TRUE,22,"high","desserts",1,0,0,"Low","NV",1,1,1,0,0
"1029",TRUE,72,"low","american",0,0,0,"Medium","NV",1,1,1,1,0
"1030",TRUE,7,"low","american",0,1,0,"NA","NV",0,0,0,0,0
"1031",TRUE,71,"low","american",0,0,0,"Medium","NV",0,1,1,1,0
"1032",TRUE,60,"high","desserts",1,0,0,"Low","NV",0,1,1,1,0
"1033",FALSE,65,"low","american",0,0,0,"Medium","NV",0,0,0,0,0
"1034",FALSE,219,"low","american",0,0,0,"Medium","NV",0,0,0,0,0
"1035",FALSE,76,"low","american",0,0,0,"Medium","NV",0,0,0,0,0
"1036",FALSE,324,"low","asian",0,0,0,"Medium","NV",0,0,0,0,0
"1037",TRUE,585,"low","latin",0,1,0,"Medium","NV",0,1,1,1,0
"1038",TRUE,24,"low","american",0,0,0,"Medium","NV",0,1,0,1,1
"1039",TRUE,82,"low","american",0,0,0,"Low","NV",0,1,1,1,0
"1040",FALSE,302,"low","latin",0,0,0,"Medium","NV",0,0,0,0,0
"1041",FALSE,38,"low","asian",0,0,0,"Medium","NV",0,0,1,1,0
"1042",FALSE,117,"low","latin",0,0,0,"Medium","NV",0,0,0,0,0
"1043",FALSE,210,"low","latin",0,0,0,"Medium","NV",0,0,0,0,0
"1044",TRUE,3,"low","american",0,0,0,"NA","NV",0,1,0,1,1
"1045",TRUE,49,"low","american",0,0,0,"Low","NV",0,1,1,1,1
"1046",TRUE,143,"low","latin",0,1,0,"Medium","NV",0,1,0,1,1
"1047",FALSE,23,"low","european",0,0,0,"Medium","NV",0,0,0,0,0
"1048",FALSE,88,"low","breakfast",0,0,0,"Low","NV",0,1,1,1,0
"1049",FALSE,52,"low","american",0,0,0,"Low","NV",0,1,0,1,1
"1050",TRUE,18,"low","latin",0,0,0,"NA","NV",0,0,0,0,0
"1051",TRUE,70,"low","american",0,1,0,"Low","NV",0,1,1,1,1
"1052",FALSE,83,"low","american",0,0,0,"Medium","NV",0,0,0,0,0
"1053",TRUE,6,"high","latin",0,0,0,"NA","NV",1,0,0,0,0
"1054",FALSE,14,"low","latin",0,0,0,"NA","NV",0,0,0,0,0
"1055",TRUE,111,"low","american",0,0,0,"NA","NV",1,1,1,1,0
"1056",TRUE,87,"low","american",0,0,0,"Low","NV",0,1,0,1,1
"1057",TRUE,2,"high","american",1,1,0,"Low","NV",0,1,1,1,0
"1058",FALSE,60,"low","american",0,0,0,"Medium","NV",0,1,1,0,0
"1059",FALSE,8,"low","american",0,0,0,"Medium","NV",0,0,0,0,0
"1060",FALSE,31,"low","latin",0,1,0,"Low","NV",0,0,0,0,0
"1061",FALSE,38,"low","american",0,0,0,"Medium","NV",0,0,0,0,0
