"","Restaurant.Category.1","id","is_claimed","is_closed","review_count","rating","Pickup.Available","Delivery.Available","Reservation.Available","Price.Level","number.of.photos","City","State","Opening.Time","Closing.Time","Has.Messaging","reduced.category","Open_Breakfast","Open_Lunch","Open_Dinner","Open_Late"
"297","hawaiian","UVEbaBKgCmlrWL0RuTkcyg","True","False",52,4,1,1,0,"",3,"Frisco","TX",1100,0,1,"South/Southeast Asian",FALSE,FALSE,FALSE,FALSE
"298","hotdog","X0GMsxXcQncx71ELKtSp8w","True","False",119,4,0,0,0,"Low",3,"Frisco","TX",1000,2100,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"299","hotdog","EljhY-U94IgJ3785_smhcw","True","False",156,4.5,1,1,0,"Low",3,"Frisco","TX",1100,2100,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"300","hotdog","GHUaiP_beS4BQiNsyhtyjQ","False","False",1,5,0,0,0,"",1,"The Colony","TX",NA,NA,0,"Snacks/Dessert",NA,NA,NA,NA
"301","hotdog","xTE0ZQuy561cs_pH2Asnqg","True","False",18,3.5,1,1,0,"",3,"Frisco","TX",1130,2000,1,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"302","hotdogs","AJx-DvDj1_COW8ku3Fbd5A","True","False",50,3,0,1,0,"Low",3,"Frisco","TX",1000,2300,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"303","hotdogs","T-jS9VDynLl3gCPipDnhtA","True","False",50,3,0,1,0,"Low",3,"Frisco","TX",500,2300,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"304","hotdogs","sytEJOWJJAJw72nRgBwraQ","True","False",23,3,0,1,0,"Low",3,"Frisco","TX",800,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"305","hotdogs","mtFwCHKKM42nVSyCCBiM5g","False","False",35,1,0,1,0,"",3,"Aubrey","TX",900,2200,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"306","hotdogs","rqqxKB_xqy2Jif2TpDlomw","True","False",1,1,0,0,0,"",3,"Frisco","TX",800,100,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"307","hotdogs","oXuxRsNrLXx7QmH2MRbBRg","True","False",52,1.5,0,1,0,"Low",3,"Frisco","TX",1000,2300,1,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"308","hotdogs","RURDenJmFqJO__G9Xg8cYw","True","False",51,1.5,1,1,0,"Low",3,"Frisco","TX",600,2300,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"309","hotdogs","Xs9AdIIW07fCNh9ySrARPg","True","False",60,1.5,1,1,0,"Low",3,"Little Elm","TX",600,2300,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"310","hotdogs","qBSTj8-J-bvUpdzdwtK_Eg","True","False",81,2,1,1,0,"Low",3,"Frisco","TX",1000,2200,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"311","hotdogs","diEQoYhhuR2OrT7MEa_ORg","True","False",21,2,0,1,0,"",3,"Little Elm","TX",0,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"312","hotdogs","sZ6OGgdDvbJu8DmE2NIrGg","True","False",35,2,0,1,0,"Low",3,"Frisco","TX",0,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"313","hotdogs","8pfCGsHj3Vm81QLQU94EpA","True","False",168,1.5,1,1,0,"Low",3,"Prosper","TX",1000,2200,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"314","hotdogs","UODnlRa6KH_sg2h87itk5Q","False","False",70,1.5,0,1,0,"",3,"Prosper","TX",NA,NA,0,"Snacks/Dessert",NA,NA,NA,NA
"315","hotdogs","4lA1sZQre_PkQRGNTMYI-g","True","False",32,2.5,0,0,0,"",3,"Frisco","TX",600,2200,1,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"316","hotdogs","67xj6pgP_qE3tqBWrRHimg","True","False",62,2.5,1,1,0,"Low",3,"Plano","TX",1030,2200,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"317","hotdogs","JxpsuUnC5aiTsfw_d8TyHg","True","False",78,4,0,1,0,"Low",3,"Plano","TX",600,2200,1,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"318","hotdogs","LBX-yu132S4qui9rTNFCyg","True","False",9,1.5,1,1,0,"",1,"LITTLE ELM","TX",NA,NA,0,"Snacks/Dessert",NA,NA,NA,NA
"319","hotdogs","o_g-vMKxSFZRUPicjN5s_Q","True","False",38,1.5,0,0,0,"Low",3,"Aubrey","TX",600,2300,1,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"320","hotdogs","UaqJjEwtWmI72QACt3x18A","True","False",165,1.5,0,1,0,"Low",3,"Little Elm","TX",0,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"321","hotdogs","cRBuTJRNeBks6DsHw9Y0HQ","True","False",24,2.5,1,1,0,"Low",3,"Mckinney","TX",600,2300,1,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"322","hotdogs","q6ML8MCgbh7hZmRxVNCKIA","True","False",117,1.5,0,1,0,"",3,"Frisco","TX",1045,2200,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"323","hotdogs","SuKRjqrNZIsQEuRV3N_1cA","True","False",55,1.5,1,1,0,"Low",3,"Little Elm","TX",1030,2300,0,"Snacks/Dessert",FALSE,TRUE,TRUE,TRUE
"324","hotdogs","WSJyrsPICp3Zgn9xku9FBA","True","False",100,1.5,0,1,0,"Low",3,"Plano","TX",500,200,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"325","hotdogs","KyMqxVfeBNCnSLZEkr4y0g","True","False",160,2,0,1,0,"Low",3,"Frisco","TX",0,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"326","hotdogs","aJJNlseeJcz74jsKi4ToJw","True","False",56,2.5,0,1,0,"Low",3,"Frisco","TX",500,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"327","hotdogs","rWk2uM_nXWJe1J5TddcU-w","True","False",42,2.5,1,1,0,"Low",3,"Plano","TX",600,2300,1,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"328","hotdogs","RrQcMesIU_97od3SXnO4pg","True","False",39,2.5,0,1,0,"Low",3,"Plano","TX",500,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"329","hotdogs","bCgqc6RDr0a5c0t5giS5RA","True","False",28,3,1,1,0,"Low",3,"Frisco","TX",600,2300,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"330","hotdogs","PSdYVsopHU2UiHQaWi9tTw","True","False",168,4,1,1,0,"Medium",3,"Prosper","TX",1030,2200,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"331","hotdogs","_pJrK5CgwDVO_Y0rYUCMTw","False","False",37,1.5,0,0,0,"Low",3,"Little Elm","TX",NA,NA,0,"Snacks/Dessert",NA,NA,NA,NA
"332","hotdogs","ZyLPQAyV4usZDWBAKT7l2Q","True","False",14,3,0,1,0,"Low",3,"Frisco","TX",1100,1900,1,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"333","hotdogs","yyInJ3lw7rXGkp2TEnb3nw","True","False",233,4,1,1,0,"Low",3,"McKinney","TX",1030,2200,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"334","hotdogs","BzUMAbGLTppRzIG-fbSOOg","True","False",126,3,0,0,0,"Low",3,"Frisco","TX",600,2200,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"335","hotdogs","HcMaNZ_vhF61Fz2lROn91w","True","False",45,2,0,1,0,"Low",3,"Frisco","TX",1000,100,1,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"336","hotdogs","IxyWVgibGUBLYGVkAzvaJA","True","False",61,3.5,1,1,0,"Low",3,"Frisco","TX",1100,2200,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"337","hotdogs","YADkKuo2fRrwhUa1NasIWQ","True","False",60,1.5,0,1,0,"Low",3,"Prosper","TX",600,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"338","hotdogs","b9zUxyuAZCPz3OXjykYVjQ","True","False",28,3,1,1,0,"Low",3,"Frisco","TX",600,2300,1,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"339","hotdogs","pgCVN3jDsDZ3CF1NtiNzgw","True","False",63,2,1,1,0,"Low",3,"Frisco","TX",1100,2100,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"340","hotdogs","P5Fnpc3kiLhKEiAIi2-c4Q","True","False",453,3.5,1,1,0,"Medium",3,"Plano","TX",1100,2200,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"341","hotdogs","OZt4IgydXAJY-mxkdvOchA","True","False",25,2,0,1,0,"Low",3,"Dallas","TX",1000,0,1,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"342","hotdogs","s5RrKMbJR3mzfzUgZQdrfA","True","False",135,1.5,1,1,0,"Low",3,"Little Elm","TX",1030,2200,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"343","hotdogs","_UW1f_GiJomw1OUwXt_u9Q","True","False",57,1.5,1,1,0,"Low",3,"Frisco","TX",900,2330,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"344","hotdogs","bqnWklmo832hOkZAi2lJWA","False","False",9,2,0,0,0,"",2,"Frisco","TX",NA,NA,0,"Snacks/Dessert",NA,NA,NA,NA
"345","hotdogs","T-KPkZ235kqoWFbDx2sONQ","True","False",162,1,0,1,0,"Low",3,"Frisco","TX",400,100,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"346","hotdogs","yduGbvN_vc3p5O7psTtgYA","True","False",71,3.5,0,0,0,"Low",3,"Prosper","TX",600,2200,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"347","hotdogs","6kko__Bv_9QrreUGte89jA","True","False",24,3,0,0,0,"Low",3,"Frisco","TX",1100,1900,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"348","hotdogs","1M6R5YO87u7qdZLBC7pzTQ","True","False",91,3.5,0,1,0,"Low",3,"Mckinney","TX",600,2200,1,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"349","hotdogs","9ivZM3H6alDVj7i8FR2_Vw","True","False",53,2.5,0,0,0,"Low",3,"Frisco","TX",1000,2200,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"350","hotdogs","CvjkIAAakBUg9h1x3-Bwow","True","False",49,1.5,0,0,0,"Low",3,"Little Elm","TX",600,2300,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"351","hotdogs","rgyGjJp-6JsvVTZthwJtzw","True","False",60,2,1,1,0,"Low",3,"McKinney","TX",NA,NA,1,"Snacks/Dessert",NA,NA,NA,NA
"352","hotdogs","Oc21t1r_VYI8ua_4vl4yBA","True","False",56,1.5,0,1,0,"Low",3,"Frisco","TX",500,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"353","hotdogs","4Q-avUTinF4ahNuc_UDxYA","True","False",36,2,0,1,0,"Low",3,"Frisco","TX",500,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"354","hotdogs","RvVX5URUKXSHQ_iJe-gQdw","True","False",112,1.5,0,1,0,"Low",3,"Prosper","TX",0,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"355","hotdogs","uCtRjGhSmzOTsTxTZqi48g","True","False",45,3.5,1,1,0,"Low",3,"Frisco","TX",1000,2100,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"356","hotdogs","7JDoHq4CVcyX6rUG8umgqA","True","False",58,1.5,0,1,0,"Low",3,"McKinney","TX",800,200,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"357","hotdogs","RW7IL5kqWQ8USZq9Z1_FKg","True","False",122,2.5,0,1,0,"Low",3,"Frisco","TX",0,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"358","hotdogs","3Q40CA5T8ev10dY4rhz7JA","True","False",60,3.5,0,1,0,"Low",3,"Plano","TX",600,2100,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"359","hotdogs","5HabLL3znKQq1oGZ-4H8Nw","True","False",105,3.5,0,1,0,"Medium",3,"Frisco","TX",1000,2300,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"360","hotdogs","byUtTxo_PfHSWpEV_zGTHA","True","False",47,2,0,1,0,"Low",3,"Plano","TX",800,200,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"361","hotdogs","U1-htRRFX9wo3HnsnWsWng","True","False",56,2.5,0,1,0,"Low",3,"Mckinney","TX",0,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"362","hotdogs","7Y3B42mFUJI0JCQUxFnqiw","True","False",55,2.5,1,1,0,"Low",3,"The Colony","TX",1030,2200,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"363","hotdogs","E3je_lQpn3Y4v704GM2xFg","True","False",51,2,1,1,0,"Low",3,"Frisco","TX",600,2300,1,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"364","hotdogs","KOdQv5TtIXNju-ZIUpahEA","False","False",14,2.5,0,1,0,"",3,"Frisco","TX",1000,2300,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"365","hotdogs","k8SflrjlIUxSf1UxU3Dyxg","True","False",71,4,0,1,0,"Low",3,"Frisco","TX",600,2100,1,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"366","hotdogs","aWo2a28uJ1BPMQB7GfSMUg","True","False",9,3,0,0,0,"",3,"FRISCO","TX",1000,2000,1,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"367","hotdogs","HUcWNv2vGkOBctVg6ZtG7g","True","False",33,4.5,1,1,0,"",3,"Frisco","TX",1000,2100,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"368","hotdogs","jXBN7J5n1e9OKVx6ss2oJA","True","False",38,2.5,1,1,0,"Low",3,"Frisco","TX",700,2300,1,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"369","hotdogs","aXhYVRkgf_5H0-cEFcYXpA","True","False",78,2.5,0,1,0,"Low",3,"Frisco","TX",500,0,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"370","hotdogs","Mttwq_s9mf8luCdBi-DfPg","True","False",67,2.5,0,1,0,"Low",3,"Frisco","TX",600,2200,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"371","hotdogs","zuaLmRpXbZjC_ek0ZHLEjQ","True","False",17,4.5,1,1,0,"",3,"Frisco","TX",1000,2100,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"372","hotdogs","ilbpPtszw7TdBuObPCoMhg","True","False",46,2,0,1,0,"Low",3,"Mckinney","TX",630,2300,1,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"373","hotdogs","04OCsRfOYh4O-PLJTEFceg","True","False",43,2,0,1,0,"Low",3,"Frisco","TX",1000,100,1,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"374","hotdogs","kAW6buXIunh-Pehq4Hewhg","True","False",21,3,0,0,0,"Low",3,"Frisco","TX",NA,NA,0,"Snacks/Dessert",NA,NA,NA,NA
"375","hotdogs","5-Z62vbCFS05WHMTEr_Waw","True","False",58,1.5,0,1,0,"Low",3,"McKinney","TX",800,200,0,"Snacks/Dessert",TRUE,FALSE,FALSE,FALSE
"376","hotdogs","Fmjo9qVYNvkoOtC1Y5q0Gw","True","False",53,3,1,1,0,"Low",3,"Frisco","TX",1030,2100,0,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"377","hotpot","NnFTfgKHNp8BuinJlvdvJA","True","False",286,4.5,0,0,0,"",3,"Frisco","TX",1130,2300,0,"East Asian",FALSE,TRUE,TRUE,TRUE
"378","icecream","i0OoO-IfchgdM46gH8poJA","True","False",186,4.5,1,1,0,"Low",3,"Frisco","TX",1100,2200,1,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"379","icecream","4K1dzfPHYurRWc2xK_6bxA","False","False",14,2,0,0,0,"",3,"McKinney","TX",600,2245,0,"Snacks/Dessert",TRUE,TRUE,TRUE,TRUE
"380","indpak","p7iTBe8fMg4CWTNqSpSqxQ","False","False",10,2.5,0,1,0,"",2,"Frisco","TX",1630,2100,0,"South/Southeast Asian",FALSE,FALSE,TRUE,FALSE
"381","indpak","Gl8f12Czdq8P14rhXYN3-w","False","False",4,4.5,0,1,0,"",3,"Frisco","TX",NA,NA,0,"South/Southeast Asian",NA,NA,NA,NA
"382","indpak","JoiJT-ig0ikZuT4zDIzJMw","True","False",226,3.5,1,0,0,"Medium",3,"Plano","TX",1100,1430,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"383","indpak","kXc01zB4yjLat1zl3mOeWA","True","False",17,3,1,1,0,"Medium",3,"Frisco","TX",1100,1400,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"384","indpak","6hDHVCKSnIPQG0TGkro_2w","True","False",194,3,1,1,0,"Medium",3,"Frisco","TX",1030,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"385","indpak","BAbR7fkjpMn7VuqCkX7Psg","True","False",233,2.5,1,1,0,"Medium",3,"Plano","TX",1100,2100,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"386","indpak","Db1RvODC5y4DyKC0LPpanQ","True","False",256,4,1,1,0,"Medium",3,"Plano","TX",NA,NA,0,"South/Southeast Asian",NA,NA,NA,NA
"387","indpak","X430LURLrWV9biYin0Jgeg","True","False",86,4.5,1,1,0,"Medium",3,"Plano","TX",1200,1500,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"388","indpak","Gh0FFtOkDpnGdsTyn9YhBA","True","False",3,3.5,1,1,0,"",3,"Frisco","TX",1600,2100,1,"South/Southeast Asian",FALSE,FALSE,TRUE,FALSE
"389","indpak","e6U99SEwPfwT5FfooMIGhQ","True","False",39,4,1,1,0,"Low",3,"Frisco","TX",1600,2100,1,"South/Southeast Asian",FALSE,FALSE,TRUE,FALSE
"390","indpak","yf9mlOI9DT2v2D5aco5Mjg","False","False",53,2.5,1,1,0,"",3,"Frisco","TX",NA,NA,0,"South/Southeast Asian",NA,NA,NA,NA
"391","indpak","LADOBU3eimEr4rEkxqFtQg","False","False",3,2.5,1,1,0,"",2,"Frisco","TX",NA,NA,0,"South/Southeast Asian",NA,NA,NA,NA
"392","indpak","sy114dVm4JV1uWOciIF-KA","True","False",136,2.5,1,1,0,"Medium",3,"Plano","TX",1130,1500,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"393","indpak","D3_a3c9ngBvfHKWVQOZhog","True","False",169,3.5,1,1,0,"Medium",3,"Plano","TX",1130,1400,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"394","indpak","TGZi6fhAw2CrqJhNFNHJBw","True","False",92,3.5,0,0,0,"Medium",3,"Frisco","TX",1130,1430,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"395","indpak","VMCTIvRhtNUFZFiKTcnlMQ","True","False",379,4,1,1,0,"Medium",3,"Plano","TX",1200,2130,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"396","indpak","PPKfdbAZLW3UbfbjrJtLlQ","True","False",407,3,1,1,0,"Medium",3,"Frisco","TX",1130,1430,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"397","indpak","3VayAUKOZjafXyHoaXQ6fw","True","False",42,3.5,1,1,0,"Medium",3,"Plano","TX",1100,1430,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"398","indpak","IFlKhRQeY02-DvYwyidWVg","True","False",216,2.5,1,1,0,"Medium",3,"Plano","TX",1130,1430,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"399","indpak","yqLWNq0OKoSYrmqYu51-sQ","True","False",386,2.5,0,1,0,"Medium",3,"Plano","TX",1030,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"400","indpak","L8tVIcR-i6G292gRoicOmg","True","False",92,3,1,1,0,"",3,"Plano","TX",1100,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"401","indpak","n128YZqWp68zmv3_NIOdgA","True","False",199,4,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"402","indpak","sOnue1eNSFOqqA9ntSDsZQ","True","False",2,2,1,1,0,"",3,"Frisco","TX",1130,2130,1,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"403","indpak","ZpHWDSNRxglQ0PN7gZwC5w","True","False",19,2,1,1,0,"",3,"Frisco","TX",NA,NA,0,"South/Southeast Asian",NA,NA,NA,NA
"404","indpak","kHWU8C2N7lVrSMcLhIBJ8g","True","False",9,4,1,1,0,"",3,"Plano","TX",1100,1500,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"405","indpak","eZMjL0KdCbgHWyoVp536KA","False","False",35,2.5,0,0,0,"Medium",3,"Plano","TX",1000,2200,0,"South/Southeast Asian",TRUE,TRUE,TRUE,FALSE
"406","indpak","W2gGOTTJ1Clcm_ek1Gbhjw","True","False",126,3.5,1,1,0,"",3,"Plano","TX",1100,1500,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"407","indpak","kZ932TA8tWlt0H54nGR2zg","True","False",249,3,0,1,0,"Medium",3,"Plano","TX",1100,1500,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"408","indpak","2hEoWOcti8BmA4GpAuBBzg","True","False",43,3.5,1,1,0,"Low",3,"Frisco","TX",1100,2000,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"409","indpak","xgDwXAzxUkgUwxtiJ2bKog","False","False",8,3.5,1,1,0,"",2,"Frisco","TX",1100,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"410","indpak","STpKf7W9XcAYfKxm4ezIFQ","True","False",94,3,1,1,0,"Medium",3,"Plano","TX",1000,2200,1,"South/Southeast Asian",TRUE,TRUE,TRUE,FALSE
"411","indpak","eLSnVgHrQ55ek-tvCyr4-A","False","False",2,5,0,0,0,"",3,"Frisco","TX",1100,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"412","indpak","MPqYvejBfvQ8y-H7IztWAg","True","False",47,3,1,1,0,"",3,"Plano","TX",1100,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"413","indpak","icK467zSGbcVKOXvYG-GXQ","True","False",47,3.5,1,1,0,"",3,"Frisco","TX",1000,2100,0,"South/Southeast Asian",TRUE,TRUE,TRUE,FALSE
"414","indpak","TXgYoFvA71_HPruOFZnxZw","True","False",36,3.5,1,1,0,"Medium",3,"Frisco","TX",1600,2100,0,"South/Southeast Asian",FALSE,FALSE,TRUE,FALSE
"415","indpak","-soVjwdcFOdVsIK8LwmbSA","True","False",6,4,1,1,0,"",3,"Frisco","TX",1030,2230,1,"South/Southeast Asian",FALSE,TRUE,TRUE,TRUE
"416","indpak","q9Kzn-jk4aoQ3OAm--rItA","True","False",193,3.5,1,1,0,"Medium",3,"Plano","TX",1000,2200,1,"South/Southeast Asian",TRUE,TRUE,TRUE,FALSE
"417","indpak","g6H_JUQC_dV14MZvkVEsLg","True","False",45,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,1500,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"418","indpak","8L8nfzPjUqFlAZHY7vLdkQ","True","False",144,3.5,1,1,0,"Medium",3,"McKinney","TX",1130,1500,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"419","indpak","O95IXuZZ_LjKXH90iWzPzw","True","False",104,3.5,1,1,0,"",3,"Frisco","TX",1000,2200,0,"South/Southeast Asian",TRUE,TRUE,TRUE,FALSE
"420","indpak","ocosJrExGXihoGMiL6Grbw","True","False",7,2.5,1,1,0,"",3,"Frisco","TX",1200,2200,1,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"421","indpak","HnQZKjVaQ30XxADHy3kFGQ","True","False",7,4.5,1,1,0,"",3,"Prosper","TX",1100,2130,1,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"422","indpak","P2YDkwSbfOt_dBCz-kzsmw","True","False",83,4,1,1,0,"",3,"Little Elm","TX",1100,1430,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"423","indpak","0GC4fMs13jhUIM0rjqen2Q","True","False",195,3.5,0,0,0,"",3,"The Colony","TX",1100,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"424","indpak","nYMfkC12UQETXl-NXO1KFA","True","False",10,3.5,0,0,0,"",3,"Frisco","TX",1100,2100,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"425","indpak","tpu4dmnf0n7AIrharg8Dmg","True","False",148,3,1,1,0,"Medium",3,"Frisco","TX",1130,1500,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"426","indpak","oQULVCaZqf4YUwmJOjXJIw","False","False",8,3,0,1,0,"",3,"Plano","TX",1000,2200,0,"South/Southeast Asian",TRUE,TRUE,TRUE,FALSE
"427","intlgrocery","J6-PwOfRohS4gGriZciTVw","True","False",53,4.5,0,1,0,"Low",3,"Frisco","TX",800,2100,0,"Other",TRUE,TRUE,TRUE,FALSE
"428","italian","DrNk945Nty193ET3PajIEA","True","False",514,4,0,1,0,"Low",3,"Frisco","TX",1045,2200,0,"European",FALSE,TRUE,TRUE,FALSE
"429","italian","PCiTWqNtYXVATm2dAJPfIw","True","False",430,2.5,1,1,0,"Medium",3,"Frisco","TX",1100,2130,0,"European",FALSE,TRUE,TRUE,FALSE
"430","italian","6iS4Z3ZOx56KsNTId0Xphg","True","False",66,4,0,0,0,"Medium",3,"Frisco","TX",1200,2100,0,"European",FALSE,TRUE,TRUE,FALSE
"431","italian","hzfzGVfh6PJWHINkzOvDTw","True","False",738,4,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"European",FALSE,TRUE,TRUE,FALSE
"432","italian","RI2ucLondiayyI30J6oKMA","True","False",419,4,0,1,0,"Medium",3,"McKinney","TX",1100,2200,0,"European",FALSE,TRUE,TRUE,FALSE
"433","italian","fhG2Xdg2Zl58kzox2AmNCg","True","False",79,3,0,0,0,"Medium",3,"Prosper","TX",1100,2200,0,"European",FALSE,TRUE,TRUE,FALSE
"434","italian","vxq-VIQENYOVtM1q3Oqhhg","True","False",186,3.5,0,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"European",FALSE,TRUE,TRUE,FALSE
"435","italian","sq2pdhpFaT_7jQQXbYW0Qg","True","False",215,4.5,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"European",FALSE,TRUE,TRUE,FALSE
"436","italian","4wC1ucrwHjtwNepKIIJNJg","True","False",15,3,1,1,0,"Low",3,"Frisco","TX",1000,2100,0,"European",TRUE,TRUE,TRUE,FALSE
"437","italian","cjlF7hRSWtikQJwvHySvUA","True","False",226,3,0,0,0,"Medium",3,"Frisco","TX",1100,2200,0,"European",FALSE,TRUE,TRUE,FALSE
"438","italian","b69SigqPWocfdrFAwA-NFg","False","False",1,1,0,0,0,"",0,"McKinney","TX",NA,NA,0,"European",NA,NA,NA,NA
