,id,is_claimed,is_closed,review_count,rating,Restaurant Category 1,Restaurant Category 2,Restaurant Category 3,Pickup Available,Delivery Available,Reservation Available,Price Level,number of photos,City,State,Zip Code,Opening Time,Closing Time,Has Messaging
229,rjaxz6DXmdVJWqwb5NYfGg,True,False,143,2.5,chicken_wings,,,0,0,0,Medium,3,Frisco,TX,75034,1100,0000,0
230,pgCVN3jDsDZ3CF1NtiNzgw,True,False,63,2.0,hotdogs,icecream,burgers,1,1,0,Low,3,Frisco,TX,75034,1100,2100,0
231,4Q-avUTinF4ahNuc_UDxYA,True,False,36,2.0,hotdogs,burgers,coffee,0,1,0,Low,3,Frisco,TX,75034,0500,0000,0
232,APcCju8-e4Pi8wqIM2txIg,True,False,6,3.0,sandwiches,,,1,1,0,Low,3,Frisco,TX,75034,0900,2200,0
233,WQbMbt_WwyUNxzg6QVzsEw,True,False,229,4.5,japanese,asianfusion,sushi,0,1,0,Medium,3,Frisco,TX,75033,1100,1430,0
234,6iS4Z3ZOx56KsNTId0Xphg,True,False,66,4.0,italian,,,0,0,0,Medium,3,Frisco,TX,75033,1200,2100,0
235,Gl8f12Czdq8P14rhXYN3-w,False,False,4,4.5,indpak,vegetarian,vegan,0,1,0,,3,Frisco,TX,75034,,,0
236,-SPSN4lAQbJz8QLt9yZpSA,True,False,13,4.0,bars,newamerican,karaoke,1,1,0,,3,Frisco,TX,75034,1100,2100,0
237,DAMzDNLkmrxR-KtiQWKN1A,True,False,3,1.5,fooddeliveryservices,burgers,,1,1,0,,3,Frisco,TX,75034,,,0
238,3t-zZGvSM5w5x5GsegbcpQ,True,False,16,3.0,bbq,smokehouse,,0,0,0,,3,Frisco,TX,75033,1100,2100,0
239,pdh_lSQmWok-ziY-_zSPEg,True,False,365,3.5,bars,tradamerican,burgers,1,1,0,Medium,3,Frisco,TX,75033,1100,2300,0
240,qa4tf-_h-k5dLw0Gy84ecw,True,False,15,4.5,breakfast_brunch,tradamerican,cocktailbars,0,0,0,,3,Frisco,TX,75034,0630,1430,0
241,It5tdF9-kQpnxMOaNMsatA,True,False,178,3.5,seafood,cajun,cocktailbars,1,1,0,Medium,3,Frisco,TX,75034,1100,2200,1
242,owBzaC2SInwyRPO3b5OQMg,True,False,100,3.0,mediterranean,salad,,0,0,0,,3,Frisco,TX,75034,1045,2200,0
243,IC1A5xLL1OSK1Q7j6jYJeQ,True,False,87,3.0,cafes,bakeries,cupcakes,1,1,0,Low,3,Frisco,TX,75034,0630,1930,0
244,Y8R6dBxCTuUapbaCscnJiQ,True,False,109,3.0,southern,chickenshop,tradamerican,1,1,0,Medium,3,Frisco,TX,75033,1100,2100,0
245,-o0BRJ9KapCBiZkyMWSEvg,True,False,167,3.5,pizza,salad,gluten_free,1,1,0,Medium,3,Frisco,TX,75034,1100,2200,0
246,DDs6SgnILpNZ43D8ILk_og,True,False,178,2.5,bowling,arcades,tradamerican,0,1,0,Medium,3,Frisco,TX,75034,1100,0100,0
247,SxgZPDwoNHmQeqdFA2adaQ,True,False,101,3.5,salad,wraps,desserts,0,1,0,Medium,3,Frisco,TX,75034,1100,2100,1
248,AiTCz58xj4U5RbSkePlV-g,True,False,36,1.5,burgers,hotdogs,tacos,0,1,0,Low,3,Frisco,TX,75034,0600,2200,0
249,38BtkjnAB0otMbV0iaU4Ow,True,False,5,4.5,servicestations,convenience,hotdogs,0,0,0,Medium,3,Frisco,TX,75034,0000,0000,0
250,NqlXqmFDK6nY1LXNvzdl0g,True,False,217,2.0,asianfusion,chinese,gluten_free,1,1,0,Medium,3,Frisco,TX,75034,1100,2000,0
251,Do4OPvA_2ogF-adBTuwe5Q,True,False,248,1.5,breakfast_brunch,tradamerican,burgers,1,1,0,Low,3,Frisco,TX,75034,0000,0000,0
252,X-Q7PtcWTYvGDfOfA-QjjA,True,False,107,3.0,burgers,icecream,hotdog,1,1,0,Low,3,Frisco,TX,75034,1100,2100,0
253,1sr6bCaICwbQLGy8k-zFCA,True,False,248,2.0,sandwiches,salad,soup,1,1,0,Low,3,Frisco,TX,75034,0700,2200,0
254,5Is2w0FGIUVekvKuYabHLA,True,False,121,3.0,tex-mex,mexican,,1,1,0,Low,3,Frisco,TX,75034,1030,2130,0
255,-Y7lHLK6zVzpS74d92wTBQ,True,False,484,4.5,breakfast_brunch,diners,tradamerican,0,1,0,Medium,3,Frisco,TX,75033,0700,1430,0
256,EnKHHf7K0XYPo_8XInzHZg,True,False,101,3.5,steak,german,bars,1,1,0,,3,Frisco,TX,75033,1100,2200,1
257,92olaKGptfVZlLN75JDLPA,True,False,270,4.5,burgers,vegan,chickenshop,0,1,0,Medium,3,Frisco,TX,75033,1100,2000,1
258,vxq-VIQENYOVtM1q3Oqhhg,True,False,186,3.5,italian,pizza,beerbar,0,1,0,Medium,3,Frisco,TX,75033,1100,2100,0
259,yarRK_CyQjiA7TlezTHb6Q,True,False,51,3.5,poolhalls,sportsbars,tradamerican,0,0,0,,3,Frisco,TX,75034,1600,0000,0
260,ETA-JSx9f5wjDqWFKoOPIA,True,False,194,3.0,cajun,tradamerican,sportsbars,1,0,0,Medium,3,Frisco,TX,75034,1100,2200,1
261,pbAZBIf0UDp3hyDztApznQ,True,False,538,4.0,newamerican,beerbar,cocktailbars,0,1,0,Medium,3,Frisco,TX,75034,1600,2200,0
262,2_TeolyUZPOZzo6kYrxyng,True,False,300,3.5,mexican,bars,tex-mex,1,1,0,Medium,3,Frisco,TX,75034,1100,2230,1
263,hzfzGVfh6PJWHINkzOvDTw,True,False,738,4.0,italian,pizza,venues,1,1,0,Medium,3,Frisco,TX,75034,1100,2200,0
264,DVz7Re9iXefYKLByYMj5WA,True,False,342,3.5,mexican,,,1,1,1,Medium,3,Frisco,TX,75034,1100,2100,0
265,kyEoPMpwBVXs01xrNvQPfA,True,False,233,3.5,sushi,japanese,asianfusion,1,1,0,Medium,3,Frisco,TX,75033,1100,1430,0
266,S3M7oh04sNVO_LU_YKABMA,False,False,2,3.0,halal,indpak,,1,0,0,,1,Frisco,TX,75033,1900,2130,0
267,M-sJbSejtpJxrd4jgbQjFQ,True,False,57,4.5,coffee,breakfast_brunch,acaibowls,0,1,0,Low,3,Frisco,TX,75034,0700,1900,1
268,gcZYvz_9SQUwOpoC6_1q_A,True,False,26,3.0,halal,indpak,icecream,1,1,0,Medium,3,Frisco,TX,75034,1130,1430,0
269,P4Nk4Kyd4lcLuGuTDavmIQ,True,False,558,3.5,bars,burgers,tradamerican,1,1,0,Medium,3,Frisco,TX,75034,1100,2200,0
270,VJFWCA-_YFp6L9ilderheA,True,False,326,3.5,thai,,,1,1,0,Medium,3,Frisco,TX,75034,1100,2100,0
271,Xiy3ZAXgkZDcbDNQ-hVihA,True,False,308,3.5,sushi,salad,japanese,0,1,0,Medium,3,Frisco,TX,75034,1130,1430,0
272,GGBzpGEHRW1VbYm2OSSh_A,True,False,76,3.0,sandwiches,hotdogs,delis,1,1,0,Low,3,Frisco,TX,75034,1030,2100,0
273,Q1uNE4_H_Lczy7hMg8WZhA,True,False,301,4.0,tradamerican,beer_and_wine,cocktailbars,0,1,0,Medium,3,Frisco,TX,75033,1700,2200,1
274,ls16f4kuadN-5pohYZJgiA,False,False,5,4.0,cajun,,,0,0,0,,3,Frisco,TX,75034,1300,1900,0
275,saVF1GAai9idAncGgH--Tg,True,False,376,4.0,wine_bars,beerbar,newamerican,1,1,0,High,3,Frisco,TX,75033,1100,2100,0
276,7TkYToFcsYjIJ1aYq4tZCw,True,False,191,4.0,burgers,salad,sandwiches,0,1,0,Medium,3,Frisco,TX,75034,1030,2100,0
277,QMban7yQ8rFdbH3F7Ej0dA,True,False,1,5.0,tradamerican,,,0,0,0,,3,Frisco,TX,75033,1000,1500,1
278,DFg_NsqMZnBAfEbF4YQuWA,True,False,229,4.0,tex-mex,tacos,,1,1,0,Low,3,Frisco,TX,75033,1100,2100,0
279,DRf2aj2CygJkN9TJR0tIUQ,True,False,11,4.5,foodtrucks,caribbean,,0,0,0,,3,Frisco ,TX,75034,1100,2000,0
280,A3HeeuhyfPJsM04YPzsY5w,True,False,445,4.0,mexican,,,0,1,0,Low,3,Frisco,TX,75034,0800,2000,0
281,dWLlfnYioMnLS1kNILhrvw,True,False,162,4.0,tradamerican,diners,cafes,0,1,0,Low,3,Frisco,TX,75034,0630,1330,0
282,J6-PwOfRohS4gGriZciTVw,True,False,53,4.5,intlgrocery,mexican,mediterranean,0,1,0,Low,3,Frisco,TX,75033,0800,2100,0
283,-LTRytE898vpXoZI8KoRkw,True,False,427,4.0,thai,,,1,1,0,Medium,3,Frisco,TX,75033,1100,1500,0
284,zxu9YPbSm-2u5MXhGPxZcQ,False,False,1,4.0,breakfast_brunch,chicken_wings,pizza,0,0,0,,3,Frisco,TX,75034,0800,1700,0
285,AMrvcVbz1IfBfr6FmqEOtg,True,False,5,3.0,cajun,foodstands,,1,1,0,,3,Frisco,TX,75034,0800,1700,1
286,IAh1XtMoJUYgURQeVusZ8Q,True,False,371,3.5,steak,tradamerican,,0,1,0,High,3,Frisco,TX,75033,1700,2200,0
287,1ybF8eowFlhMM-CnSal-2A,True,False,7,5.0,coffee,foodstands,juicebars,0,1,0,,3,Frisco,TX,75034,0800,1630,0
288,O5Eo6wkdzu6CTeUEcwkSYg,True,False,1,4.0,cakeshop,desserts,foodstands,0,0,0,,0,Frisco,TX,75034,0800,1600,1
289,isYi-iSEDl_GjEuW9Wml0g,True,False,285,4.5,cheesesteaks,cocktailbars,tradamerican,1,1,0,Medium,3,Frisco,TX,75033,1130,2100,0
290,de7yjE4hCubxhGJ2etyjhQ,False,False,11,3.0,cafes,convenience,,0,0,0,Low,3,Frisco,TX,75034,,,0
291,DtYMJeVbFgGXroWYUX5P4Q,True,False,1825,4.5,bbq,desserts,,0,1,0,Medium,3,Frisco,TX,75033,1100,2100,0
292,2xZILGaSKG2pSXEK0jQDew,True,False,95,3.0,tradamerican,sportsbars,,1,1,0,Medium,3,Frisco,TX,75033,1100,0200,0
293,ZadjbWA7kQi34IdSJfScow,True,False,279,4.0,chinese,noodles,,1,1,0,Medium,3,Frisco,TX,75033,1100,1430,0
294,zTwNymkfEtDL2KrG5F_zKA,True,False,336,3.5,chinese,asianfusion,,1,1,0,Medium,3,Frisco,TX,75034,1100,2200,0
295,eLSnVgHrQ55ek-tvCyr4-A,False,False,2,5.0,indpak,,,0,0,0,,3,Frisco,TX,75034,1100,2200,0
