,id,is_claimed,is_closed,review_count,rating,Restaurant Category,Pickup Available,Delivery Available,Reservation Available,Price Level,number of photos,City,State,Opening Time,Closing Time,Has Messaging
3675,lX_mvdPK2ZjnxhvdDT4Dyw,,False,676.0,4.5,mexican,0.0,1.0,0.0,High,,Irving,TX,,,0
3676,kR2fme0zqSJ-1VaYn9gAFg,,False,119.0,4.0,tradamerican,1.0,1.0,0.0,Medium,,Irving,TX,,,0
3677,RRtdm_3nGN54BdkIsBVtFA,,False,147.0,4.0,pizza,0.0,1.0,0.0,Medium,,Irving,TX,,,0
3678,pJG7PkL11QQ_bEgg1eHZ6Q,,False,143.0,3.5,japanese,0.0,1.0,0.0,Medium,,Irving,TX,,,0
3679,C3T9Bf8b50pyQRi0IylVzw,,False,4.0,1.0,sandwiches,1.0,0.0,0.0,,,Irving,TX,,,0
3680,yD_5CrQuDEjLDYXNBGmR5A,,False,1.0,5.0,sandwiches,0.0,1.0,0.0,,,Irving,TX,,,0
3681,RiAhj9O8azH-LECS3CFJqA,,False,11.0,2.5,bbq,0.0,1.0,0.0,,,Irving,TX,,,0
3682,sUweXQOVrgYb7kL147w5Ew,,False,1.0,1.0,delis,0.0,1.0,0.0,,,Irving,TX,,,0
3683,OlnbjlpfudEGMkUN6AckBA,,False,3.0,1.0,cafes,1.0,1.0,0.0,,,Irving,TX,,,0
3684,ReiipfmHXdyt5_muC8SXwg,,False,5.0,4.0,cafes,1.0,1.0,0.0,,,Irving,TX,,,0
3685,U4wZ3QH_lC3JBjwu9DTwhw,,False,1.0,4.0,coffee,0.0,1.0,0.0,,,Irving,TX,,,0
3686,XzDrwHBjd6cH1HTfZjQnDw,,False,1.0,4.0,delis,0.0,1.0,0.0,Low,,Irving,TX,,,0
3687,EwX12nwI1veNHWWNUjYPzw,,False,9.0,2.5,salad,0.0,1.0,0.0,Low,,Irving,TX,,,0
3688,gkKHkJDIOHRad5Gxxteu9g,,False,4.0,2.0,breakfast_brunch,1.0,1.0,0.0,,,Irving,TX,,,0
3689,11_voHtz1t-ymfvBztZ5zA,,False,130.0,3.5,buffets,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
3690,UjnT5R5uE3OBpizJeoJXpA,,False,1.0,5.0,diners,1.0,1.0,0.0,,,Dallas,TX,,,0
3691,CkTDIbrY6fYR5IFzHwuJZw,,False,60.0,4.5,comfortfood,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3692,D1-1rVANcSwnHAHJ8USGxA,,False,47.0,3.0,tradamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3693,BncagrUjt84PJyOK8YezEg,,False,85.0,3.5,sportsbars,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3694,m-msGEz4gYVj_XPAPM4vuw,,False,1327.0,3.5,bars,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3695,4aE8BPggDYJscnlmvn-jjg,,False,215.0,3.0,sportsbars,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
3696,X2UlaLY2C5n3FI3SOGwzDw,,False,6.0,4.5,hotdog,1.0,1.0,0.0,,,Dallas,TX,,,0
3697,0BFnhO5Kv9KcjfRyfGwVIA,,False,82.0,2.5,tradamerican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3698,BaKr9ktieajUjAi3MC1clA,,False,27.0,3.5,chickenshop,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
3699,uPK-T3qLOaWJyK1LzLh7Bg,,False,109.0,3.5,italian,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3700,huSfcUBD3fy5zgsvKmuPtQ,,False,54.0,3.5,mexican,0.0,1.0,0.0,,,Dallas,TX,,,0
3701,DG-BuRagFEnLy_9a6DtWYA,,False,33.0,1.5,hotdogs,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3702,VXj8JCgcMgKa2UkyjC0C5A,,False,80.0,3.0,breakfast_brunch,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3703,KX_v0KDFI08HCf0KtFPKVg,,False,4.0,3.5,delis,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3704,7Vd81Wx32sI89Ajfdt4FAg,,False,50.0,2.0,breakfast_brunch,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3705,BP-3aE2jCbL2c_LyyLLLvQ,,False,247.0,5.0,latin,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3706,Y6JRG1rjgplB8I_YHWjpkA,,False,282.0,4.5,mexican,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3707,0vTtnM5Vii1dfxCEBXCr6Q,,False,5.0,4.0,mexican,1.0,1.0,0.0,,,Dallas,TX,,,0
3708,ZxBJXnIxrIknhidCG58iOw,,False,22.0,3.5,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3709,Z0biugBLNIZ4OIB7nG3fdA,,False,75.0,4.5,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3710,BeDbihnnUSQabl9jZe3WFQ,,False,10.0,1.5,mexican,0.0,1.0,0.0,,,Dallas,TX,,,0
3711,HbPglSfsEtymhPt-glTEvA,,False,6.0,3.5,mexican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3712,HLU47wbITZQzOBoOlWzWGg,,False,30.0,4.0,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3713,WyQ_XCuJfBG4pFFuXQae7w,,False,82.0,4.0,tex-mex,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3714,ZCPPXh6_0HNYBzHpULbuhw,,False,13.0,4.0,pizza,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3715,RsvjURH2v7zMPL1K0ZH_ZA,,False,15.0,4.5,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3716,mhaJQ0MITTTmKp6DAmRw0g,,False,4.0,3.0,restaurants,0.0,0.0,0.0,,,Dallas,TX,,,0
3717,MeBvIWt4fqRmN-QT0VL2DA,,False,1.0,5.0,mexican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3718,fSyOUV-0w9-uTOABNVhLBg,,False,9.0,2.0,sandwiches,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3719,HSI-BwAsBwhQDXV8HF8qXg,,False,9.0,3.0,mexican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3720,fdnyyZOdn-7q4QHrQ56FTg,,False,8.0,2.0,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3721,J1yHn0IAslochr74imHoNQ,,False,370.0,3.5,greek,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3722,bNXwAKG72Rl9mKwMrfHqbQ,,False,38.0,4.0,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3723,PXyLTLaiwstrcWKGkc_0oA,,False,6.0,3.5,chicken_wings,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3724,-TMqD_jr6_SOeSme-tJAjg,,False,73.0,4.0,tacos,1.0,1.0,0.0,,,Dallas,TX,,,0
3725,K4zeR4whGyuEHnxECIWGjQ,,False,21.0,2.5,seafood,0.0,0.0,0.0,High,,Dallas,TX,,,0
3726,r0JZLAWIjA1xf7-dKgTnFQ,,False,16.0,3.0,mexican,1.0,1.0,0.0,,,Dallas,TX,,,0
3727,LxuWLOD4tJ4FUS_c6CqXRA,,False,4.0,3.5,breakfast_brunch,0.0,0.0,0.0,,,Dallas,TX,,,0
3728,zAZJp66kRkpwUbWCehxVgQ,,False,69.0,2.0,mexican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3729,GvMfdULqiCLiYyewxj07Kg,,False,87.0,3.0,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3730,MHmrWgsAp9G96hvmr4UJZw,,False,23.0,2.5,pizza,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3731,H1rP9n1vnvRmitRv32kUsw,,False,20.0,2.0,chinese,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3732,qPY3it_G1L-YYUAEJ-9dLg,,False,5.0,1.0,sportsbars,0.0,1.0,0.0,,,Dallas,TX,,,0
3733,0gG2US0ygcaYkVnyDX6f2w,,False,17.0,2.5,mexican,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3734,17-z6mc6IEJ2lbnp3SF3pQ,,False,2.0,5.0,salvadoran,0.0,1.0,0.0,,,Dallas,TX,,,0
3735,2BJRnzM-wep9x0fdQ0OwDQ,,False,11.0,4.5,donuts,1.0,1.0,0.0,,,Dallas,TX,,,0
3736,4Yftuut-9dg49VMlTyc6iw,,False,12.0,2.5,mexican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3737,IJkHjwz99rRnoZhVOCI6kw,,False,137.0,4.0,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3738,6Z6BG49A1tYiM5pQfZGQ4A,,False,150.0,3.5,seafood,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
3739,qNsU-a1q97deQMq3ZkqF_Q,,False,24.0,4.0,latin,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3740,a-F5V3oOwwdeAmt8DvletQ,,False,28.0,3.0,latin,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3741,PElsr7h4QWG6nzCsf8AeOg,,False,8.0,4.0,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3742,TF88afNd7Lf8azHeeh5IlA,,False,2.0,3.0,mexican,1.0,1.0,0.0,,,Dallas,TX,,,0
3743,yIbDWdWGsZgR5WXG4TYIVQ,,False,27.0,2.5,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3744,8Nyb8dFbkIIKIeUyaAfMCg,,False,45.0,2.0,chinese,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3745,9ofpWaBr4uMhkmtKx-OkhQ,,False,63.0,2.0,burgers,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3746,mSyhR9QvAl6tIalm1akxng,,False,4.0,2.0,sandwiches,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3747,8b965k50wpeT-T7AW_3uxQ,,False,348.0,4.0,italian,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3748,aOYEtUsQhQL5waL4Vd7J6w,,False,30.0,3.5,pubs,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
3749,Xlp1VBKyx2ss_s44YgdAOQ,,False,13.0,2.0,sandwiches,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3750,bkmczxkWhcl4VXHvBWy2Kg,,False,83.0,2.5,hotdogs,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3751,v0KT0209dS_6ejcGjQ4TiQ,,False,1.0,1.0,mexican,0.0,1.0,0.0,,,Dallas,TX,,,0
3752,qtOSR7WS36sbAQi0ySSuEg,,False,588.0,4.0,newamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3753,f6lnqgjTiRVnvSHPZU68OQ,,False,57.0,4.5,thai,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3754,fZprqRANEEs9gbaplTQRGQ,,False,196.0,4.0,seafood,0.0,1.0,0.0,High,,Dallas,TX,,,0
3755,IqfMRdEX4LLchRNM98yBxQ,,False,679.0,3.5,newamerican,1.0,1.0,0.0,High,,Dallas,TX,,,0
3756,wSdB0n7pg7xSTG4HXXgo-w,,False,162.0,4.0,tradamerican,1.0,1.0,0.0,High,,Dallas,TX,,,0
3757,TxZWdv85JeNr7U8Q1mzsuw,,False,135.0,4.0,korean,1.0,1.0,0.0,,,Dallas,TX,,,0
3758,Nav42pMLWtQvVtxFojAUnA,,False,1.0,5.0,chicken_wings,1.0,1.0,0.0,,,Dallas,TX,,,0
3759,RI0wzbqfyAgBL3xgFTzQ2Q,,False,1349.0,4.0,burgers,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3760,1QQQtSYVAoc809X2ns6Zyg,,False,234.0,4.0,seafood,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
3761,sNWDGCY4wXnndXAarys4jw,,False,27.0,3.5,tradamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3762,VvCSNmoXpBopvcl6Bx1Nhg,,False,107.0,4.0,tex-mex,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3763,SMZdwQObK3gKs62QqhAGYQ,,False,2.0,5.0,newamerican,0.0,1.0,0.0,,,Dallas,TX,,,0
3764,4lhVMssNVPUuQumpCfHJ4Q,,False,26.0,4.5,venues,0.0,1.0,0.0,,,Dallas,TX,,,0
3765,Zz093fZmCHX51cyCObm_Fw,,False,33.0,4.5,foodstands,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3766,FKsTsLxc1gk5ULiH31pZrQ,,False,40.0,4.5,gluten_free,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3767,m15MuR4RnJ7xkz8bTtBj_w,,False,19.0,1.5,sandwiches,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3768,m4LahUPbrdv0gmdcNbjquw,,False,27.0,2.0,pizza,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3769,DeOJ56TnTSkv76gzWOXVcw,,False,130.0,4.0,coffee,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3770,B59_nJUMWeUN2MJqcHZCHw,,False,49.0,2.0,mexican,0.0,1.0,1.0,Low,,Dallas,TX,,,0
3771,pc6DS4qxB6IN7nNnG_xS4g,,False,727.0,3.0,tradamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3772,qPlCnbwtfc5PZJ9ByC-tzA,,False,333.0,3.0,chinese,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3773,xZR11hg_MZB3UPU0WNtyzA,,False,21.0,3.5,japanese,0.0,0.0,0.0,,,Dallas,TX,,,0
3774,HEh2YQi5SRhVYLRSU6Ayvg,,False,75.0,3.5,sushi,0.0,0.0,0.0,,,Dallas,TX,,,0
3775,nf1FwOxVVCnRbCQrmj7nFg,,False,1.0,5.0,cafes,1.0,1.0,0.0,,,Dallas,TX,,,0
3776,XGfTjTy4Mt2mV9fpmuviwA,,False,12.0,2.5,tradamerican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3777,V24j9tareoTUVe0Pw-3F1Q,,False,30.0,3.5,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3778,w_qEp_qx0KMT0-AWwAE0nA,,False,238.0,4.0,asianfusion,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3779,2BQoPC8d7ap-eLEoSwCK8A,,False,431.0,4.0,laotian,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3780,0e4YgHVgB9MNY0Vhd_QuuA,,False,1.0,5.0,asianfusion,1.0,1.0,0.0,,,Dallas,TX,,,0
3781,oOBQwxj_4SJJstEmC2CCjw,,False,434.0,4.0,japanese,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3782,2jxPJngbOs5YU7keUJ1LyA,,False,117.0,4.0,hawaiian,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3783,salI3HPDOyUn_1gDT8dayA,,False,70.0,3.5,tacos,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3784,-WY2sIOGfBEaF5iRvxZTkg,,False,2.0,3.5,newamerican,1.0,1.0,0.0,,,Dallas,TX,,,0
3785,1S4q2Bm5IFenYdDS3T1AbQ,,False,90.0,3.5,tex-mex,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3786,VjNYKfFcnLMWk2mvsr8Kfw,,False,183.0,4.0,bbq,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3787,b9AuvhLd-QSCFfD4gOPzoA,,False,220.0,4.0,breakfast_brunch,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3788,irRpnCbyOdE-R0CNJttvaw,,False,1.0,5.0,icecream,0.0,0.0,0.0,,,Dallas,TX,,,0
3789,wAe4qoRNh_7V2UrS_fhz1w,,False,94.0,4.0,pizza,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
3790,pS-a9IGW2WaKG0H1_0uRDA,,False,3.0,2.5,newamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3791,tVV2JePHiC50EgNfn4WQoQ,,False,30.0,4.0,food_court,0.0,1.0,0.0,,,Dallas,TX,,,0
3792,1IB3_cnFSUmmhhnPcrxe8Q,,False,102.0,4.5,brazilian,0.0,1.0,0.0,Very High,,Dallas,TX,,,0
3793,-igPjFytiwYK1GLdg62iqg,,False,36.0,4.0,wine_bars,0.0,1.0,0.0,,,Dallas,TX,,,0
3794,fwvlup0-9p-Wmsg3rbptRw,,False,31.0,3.5,mexican,0.0,1.0,0.0,,,Dallas,TX,,,0
3795,hYxsQa224SnZljKmI0sZbA,,False,9.0,4.0,grocery,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
3796,6LqEK7zNO22kJ8QD-uukEA,,False,143.0,4.5,hawaiian,1.0,1.0,0.0,,,Dallas,TX,,,0
3797,atcTGlCvZMDYwAznugg--A,,False,145.0,4.5,mexican,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
3798,Ef86CgUWwF_pXajXV0SoUA,,False,15.0,3.5,sandwiches,0.0,0.0,0.0,,,Dallas,TX,,,0
3799,w47Yty0YDK3g3Epg4ignJg,,False,124.0,3.5,breakfast_brunch,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3800,SxXG9rv5wcTaonoaKeQPjg,,False,30.0,4.0,delis,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3801,0P2MIOcPezHufgidzyf9nQ,,False,4.0,4.5,pizza,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3802,rq0q2MLSv3LiQJZ3u4ksig,,False,11.0,3.5,sandwiches,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3803,JxEx-bAWCiWkNw9u0xPqoQ,,False,35.0,3.5,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3804,0MlIx5p_2fNzH8M0aV3Azg,,False,111.0,3.0,bbq,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3805,J-g5Q49VsYOrc2Ogo8yjwQ,,False,93.0,4.0,bakeries,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3806,_H1twNAXt9Lj8ZCV9CALsA,,False,47.0,2.5,burgers,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3807,L86m-EJsFgTFzzcl3Tgccg,,False,196.0,2.0,tradamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
3808,OqQlabaeuZUx3TvM3c03xg,,False,23.0,2.5,pizza,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3809,GibVTrf3nGuO1FWBT3sqvg,,False,79.0,2.5,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3810,t_ihILQcNZ7xt553m8-Q_g,,False,392.0,4.5,thai,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3811,OZqErYiQ8iPIOfqhZ87CCg,,False,408.0,4.0,mexican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
3812,2VDOfpqIXSI2lHvn7TS3kA,,False,876.0,4.0,burgers,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3813,vn4rXFk2rhbhGsti1g4dBQ,,False,41.0,1.5,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3814,Wbf2G2fwytmzjp6F0zG-vw,,False,43.0,2.0,mexican,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3815,4_PXLxvvSzMB6ErmD-RKog,,False,15.0,3.5,servicestations,0.0,1.0,0.0,Low,,Dallas,TX,,,0
3816,jSODOURVd0i5rAvuR52FpQ,,False,24.0,2.0,hotdogs,0.0,0.0,0.0,Low,,Dallas,TX,,,0
3817,GoSpSb5qnfGeYb3CL5t1aA,,False,13.0,4.5,servicestations,1.0,1.0,0.0,Low,,Dallas,TX,,,0
3818,NI9rXZvS4SoXvTYqSubZIw,,False,135.0,4.5,burgers,1.0,1.0,0.0,Low,,Garland,TX,,,0
3819,uZJHmR4X7DkBGqBpn7DE8w,,False,34.0,4.0,seafood,0.0,0.0,0.0,Medium,,Garland,TX,,,0
3820,Gs2PKJfY8Lt2-xisQNIk_Q,,False,1.0,5.0,foodtrucks,1.0,1.0,0.0,,,Garland,TX,,,0
3821,CdW5ZggrH7ASP5v2sFDNCw,,False,70.0,2.0,tradamerican,1.0,1.0,0.0,Medium,,Garland,TX,,,0
3822,ftqduXH3edELCCh9xCp34g,,False,64.0,2.5,buffets,1.0,1.0,0.0,Medium,,Garland,TX,,,0
3823,WezdW2oHnxjXntUVISmwyA,,False,30.0,2.0,hotdogs,1.0,1.0,0.0,Low,,Garland,TX,,,0
3824,zF5gy7eiOJlp8gztOyuw3g,,False,75.0,5.0,italian,1.0,1.0,0.0,Medium,,Garland,TX,,,0
3825,nVuJmi3x-kITuo20cGr0Cw,,False,184.0,4.5,burgers,0.0,1.0,0.0,Low,,Garland,TX,,,0
3826,jFTQv1LOyxUmojdxc4NSzA,,False,74.0,3.5,coffee,1.0,1.0,0.0,Low,,Garland,TX,,,0
3827,9G1hHe1xBfLCuyH_txDf3g,,False,198.0,3.5,pizza,0.0,1.0,0.0,Low,,Garland,TX,,,0
3828,b2W3zebj5wTZdDzgaVE0eg,,False,31.0,4.0,seafood,0.0,1.0,0.0,Medium,,Garland,TX,,,0
3829,gJmeE-xnRHKo-JIsbSRTjg,,False,32.0,3.0,mexican,0.0,1.0,0.0,Medium,,Garland,TX,,,0
3830,ZyYhoNrgrNwJFpxn3dBzxw,,False,5.0,5.0,foodtrucks,1.0,1.0,0.0,,,Garland,TX,,,0
3831,2PqCUE6uMDir6AOVnqPmwQ,,False,22.0,2.5,southern,0.0,1.0,0.0,Low,,Garland,TX,,,0
3832,m4TTd4OoJUFgdsBSwj8b4w,,False,39.0,3.5,seafood,0.0,1.0,0.0,Low,,Garland,TX,,,0
3833,1KhBFavDEABcZkY4_YDJ6A,,False,31.0,2.5,chicken_wings,1.0,1.0,0.0,Low,,Garland,TX,,,0
3834,KUlFu0uXSFsVB791HwtWXA,,False,23.0,3.5,comfortfood,0.0,1.0,0.0,Low,,Garland,TX,,,0
3835,U6IcBxKqiYjxvx5QuLGpOw,,False,17.0,3.0,hotdogs,1.0,0.0,0.0,Low,,Garland,TX,,,0
3836,OtGXkrvYRRznKWh4lYZKyQ,,False,61.0,3.5,burgers,1.0,1.0,0.0,Low,,Garland,TX,,,0
3837,Ia6IIcwWWByq_1RUrtPC9A,,False,20.0,2.0,pizza,0.0,1.0,0.0,,,Garland,TX,,,0
3838,eAwV7wTCFuWVTgcgp0fMcA,,False,12.0,3.0,mexican,0.0,0.0,0.0,Medium,,Garland,TX,,,0
3839,bGtCOzVoPfh-xy10V7AtBA,,False,39.0,2.5,sandwiches,0.0,0.0,0.0,Low,,Garland,TX,,,0
3840,kJEuPrYX_2MBzEZpmbYxcA,,False,5.0,2.5,italian,1.0,1.0,0.0,Low,,Garland,TX,,,0
3841,gJxRxBg1TiF5mEA70Yu51w,,False,75.0,2.5,breakfast_brunch,0.0,1.0,0.0,Low,,Garland,TX,,,0
3842,m2CisYQ7Djgw2HBob2sgMg,,False,68.0,1.0,burgers,0.0,1.0,0.0,Low,,Garland,TX,,,0
3843,qPePuH3vkZnuzgxohH2THw,,False,13.0,1.5,burgers,1.0,1.0,0.0,Low,,Garland,TX,,,0
3844,dvdOEAumz8nci147vGFKLQ,,False,10.0,2.0,hotdogs,1.0,1.0,0.0,Low,,Garland,TX,,,0
3845,zAHMz4KnPIR70pbKHbiorg,,False,256.0,4.5,burgers,1.0,1.0,0.0,Low,,Garland,TX,,,0
3846,_zo6srNXiI3UgqVTNuZAsw,,False,98.0,4.0,italian,0.0,0.0,0.0,Medium,,Garland,TX,,,0
3847,4HTfnpSJ1gbgpZNg9cCzaw,,False,2.0,1.0,pizza,0.0,1.0,0.0,,,Garland,TX,,,0
3848,-byat1s0RCi_YkWU_WyaEw,,False,15.0,4.5,tacos,1.0,1.0,0.0,,,Garland,TX,,,0
3849,NWQyNqZk08LnTluvzHdc3A,,False,34.0,3.5,chinese,0.0,0.0,0.0,,,Garland,TX,,,0
3850,ecLb3I_mwzRKrIYlpplvmg,,False,1.0,1.0,bbq,0.0,1.0,0.0,,,Garland,TX,,,0
3851,NaZVI-2mQJf-fonTQXICxg,,False,15.0,3.5,indpak,0.0,0.0,0.0,Medium,,Garland,TX,,,0
3852,-dIqhkt23orndj8AV_hBxA,,False,6.0,5.0,foodtrucks,0.0,1.0,0.0,,,Garland,TX,,,0
3853,vu1eWi1eclh-T5jSRv4Eeg,,False,2.0,4.0,donuts,0.0,0.0,0.0,,,Garland,TX,,,0
3854,Ruf8m4oGyKOFfOFvOGdR9A,,False,31.0,2.5,pizza,0.0,0.0,0.0,Low,,Garland,TX,,,0
3855,EaD7mfV2Sk2GRC9b4eOIsA,,False,1.0,5.0,tacos,1.0,1.0,0.0,,,Garland,TX,,,0
3856,s72_R4IvDqM755hsWMzr1g,,False,575.0,4.5,newamerican,1.0,0.0,0.0,Medium,,Heath,TX,,,0
3857,f7WjJCtPvISIbuVceIpYLQ,,False,122.0,4.0,burgers,0.0,1.0,0.0,Low,,Irving,TX,,,0
3858,4iBj2hvW5Hz53Sh6sIKpvg,,False,83.0,3.0,breakfast_brunch,0.0,1.0,0.0,Low,,Irving,TX,,,0
3859,HjF6NJ4bXLWrP-8KsDDtOQ,,False,83.0,2.5,chinese,0.0,1.0,0.0,Low,,Irving,TX,,,0
3860,fJNzsmxgyqn8Xf65TAR2JQ,,False,444.0,4.0,asianfusion,0.0,0.0,0.0,Medium,,Irving,TX,,,0
3861,oJfALNsa6HDHtaEXqJ6UnQ,,False,54.0,3.5,african,1.0,1.0,0.0,Medium,,Irving,TX,,,0
3862,zpZy-DMC3p1DgDSO4SZNJw,,False,7.0,3.0,meats,0.0,1.0,0.0,,,Irving,TX,,,0
3863,4PDw6q52_0y8znp1CAm2Zw,,False,62.0,3.5,mexican,1.0,1.0,0.0,Low,,Irving,TX,,,0
3864,4JTJZDOunBY-j_9Ybh4uog,,False,112.0,3.0,meats,1.0,1.0,0.0,Low,,Irving,TX,,,0
3865,QsedgF8v1aXZEsUHSN0IhA,,False,150.0,4.0,vietnamese,0.0,1.0,0.0,Low,,Irving,TX,,,0
3866,IUTO2s9CMSOjJSgDLeLifg,,False,50.0,3.5,hotdogs,1.0,1.0,0.0,Low,,Irving,TX,,,0
3867,6OdcPp3qS6t4OiSPoE6PMA,,False,24.0,1.5,pizza,0.0,1.0,0.0,Low,,Irving,TX,,,0
3868,1Dnfca-5ULdLgeRSXvV10Q,,False,36.0,2.5,pizza,0.0,1.0,0.0,Low,,Irving,TX,,,0
3869,NiH_s9kTSVu8re4kb3GYzg,,False,9.0,1.5,coffee,1.0,1.0,0.0,,,Irving,TX,,,0
3870,MACK4-wsAf6acJaEbcDybA,,False,20.0,1.5,mexican,0.0,1.0,0.0,Low,,Irving,TX,,,0
3871,vLKoDA2d3ykIvDWOLJ3kUQ,,False,30.0,4.0,mexican,0.0,1.0,0.0,Low,,Irving,TX,,,0
3872,xLadaSejrfBSW7RFKWp3Xg,,False,49.0,3.0,icecream,1.0,1.0,0.0,Low,,Irving,TX,,,0
3873,2OSYGvnCqLE8s_O4AwPyUg,,False,278.0,3.5,indpak,0.0,0.0,0.0,Low,,Irving,TX,,,0
3874,RfHZjSpZKOiuyYgfDGSbTQ,,False,2.0,4.5,bubbletea,1.0,1.0,0.0,,,Irving,TX,,,0
3875,4tKd49-IzsWlm_MrhnSQRw,,False,54.0,2.5,chinese,1.0,1.0,0.0,Low,,Irving,TX,,,0
3876,VpabZGSY6RSShfS_qmSYKw,,False,7.0,2.0,sandwiches,0.0,0.0,0.0,Low,,Irving,TX,,,0
3877,H-A-wWy3qvlEu9OvnXeJsQ,,False,1.0,4.0,restaurants,0.0,1.0,0.0,,,Dallas,TX,,,0
