Y,X,id,Unnamed: 3,0,1
3880420.82701148,-10797061.5201113,1141,,-96.99165387094733,32.88780064105638
3880420.82701148,-10796061.5201113,1142,,-96.98267071810614,32.88780064105638
3880420.82701148,-10795061.5201113,1143,,-96.97368756526495,32.88780064105638
3880420.82701148,-10794061.5201113,1144,,-96.96470441242376,32.88780064105638
3880420.82701148,-10793061.5201113,1145,,-96.95572125958256,32.88780064105638
3880420.82701148,-10792061.5201113,1146,,-96.94673810674136,32.88780064105638
3880420.82701148,-10791061.5201113,1147,,-96.93775495390017,32.88780064105638
3880420.82701148,-10790061.5201113,1148,,-96.92877180105897,32.88780064105638
3880420.82701148,-10789061.5201113,1149,,-96.91978864821779,32.88780064105638
3880420.82701148,-10788061.5201113,1150,,-96.9108054953766,32.88780064105638
3880420.82701148,-10787061.5201113,1151,,-96.9018223425354,32.88780064105638
3880420.82701148,-10786061.5201113,1152,,-96.89283918969419,32.88780064105638
3880420.82701148,-10785061.5201113,1153,,-96.88385603685299,32.88780064105638
3880420.82701148,-10784061.5201113,1154,,-96.8748728840118,32.88780064105638
3880420.82701148,-10783061.5201113,1155,,-96.86588973117061,32.88780064105638
3880420.82701148,-10782061.5201113,1156,,-96.85690657832941,32.88780064105638
3880420.82701148,-10781061.5201113,1157,,-96.84792342548822,32.88780064105638
3880420.82701148,-10780061.5201113,1158,,-96.83894027264702,32.88780064105638
3880420.82701148,-10779061.5201113,1159,,-96.82995711980583,32.88780064105638
